,months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_relationship,incident_state,incident_city,incident_location,witnesses,total_claim_amount,auto_make,auto_model,auto_year,month_sin,month_cos,severe
613,75.0,27.0,IN,250/500,1000.0,1202.75,0.0,602289,MALE,High School,handlers-cleaners,not-in-family,SC,Northbrook,9911 Britain Lane,2.0,79560.0,Volkswagen,Passat,2003.0,-0.8660254037844385,-0.5000000000000004,1
614,131.0,33.0,IL,100/300,2000.0,1081.17,0.0,445120,MALE,MD,sales,wife,NY,Northbend,3246 Britain Ridge,1.0,4900.0,Toyota,Camry,2010.0,-0.8660254037844386,0.5000000000000001,0
615,153.0,34.0,IL,250/500,500.0,991.39,0.0,449260,MALE,High School,tech-support,other-relative,WV,Springfield,2696 Cherokee Ridge,0.0,77770.0,Nissan,Pathfinder,2000.0,0.8660254037844386,0.5000000000000001,1
616,255.0,43.0,IN,500/1000,500.0,984.02,0.0,472724,FEMALE,JD,transport-moving,unmarried,SC,Columbus,5249 4th Ave,2.0,74700.0,Nissan,Maxima,2007.0,0.49999999999999994,-0.8660254037844387,1
617,103.0,26.0,IL,100/300,500.0,1354.83,0.0,475173,MALE,MD,tech-support,husband,NY,Arlington,4721 Cherokee Hwy,2.0,40600.0,Volkswagen,Passat,2010.0,0.8660254037844387,-0.4999999999999998,0
618,97.0,28.0,OH,100/300,1000.0,830.31,0.0,443854,MALE,JD,farming-fishing,husband,SC,Springfield,8212 Flute Ridge,0.0,45270.0,Jeep,Wrangler,2006.0,0.8660254037844386,0.5000000000000001,0
619,214.0,36.0,IL,100/300,2000.0,987.42,7000000.0,461418,FEMALE,Associate,machine-op-inspct,own-child,NY,Springfield,3592 MLK Ridge,3.0,47080.0,Saab,93,2006.0,1.2246467991473532e-16,-1.0,0
620,438.0,57.0,OH,500/1000,500.0,1119.29,0.0,616164,FEMALE,MD,machine-op-inspct,husband,SC,Hillsdale,6494 4th Ave,0.0,40700.0,Volkswagen,Passat,2000.0,-0.8660254037844386,0.5000000000000001,0
621,87.0,27.0,OH,100/300,500.0,1048.39,0.0,620962,FEMALE,Masters,transport-moving,own-child,NY,Riverwood,6608 Apache Lane,1.0,34650.0,Ford,F150,1996.0,0.49999999999999994,0.8660254037844387,0
622,27.0,28.0,OH,500/1000,1000.0,1074.47,0.0,465201,MALE,MD,protective-serv,wife,WV,Riverwood,1553 Lincoln St,0.0,3200.0,Jeep,Grand Cherokee,2012.0,-0.4999999999999997,-0.8660254037844388,0
623,206.0,42.0,IL,500/1000,1000.0,1230.76,0.0,470488,MALE,High School,machine-op-inspct,unmarried,VA,Hillsdale,7628 4th Lane,1.0,78980.0,Saab,92x,1997.0,-0.8660254037844386,0.5000000000000001,1
624,127.0,31.0,OH,500/1000,500.0,1255.02,0.0,462250,MALE,Associate,sales,not-in-family,SC,Riverwood,3028 5th St,0.0,6160.0,Nissan,Ultima,1996.0,-0.4999999999999997,-0.8660254037844388,0
625,422.0,60.0,IN,100/300,1000.0,1555.52,0.0,436408,FEMALE,MD,machine-op-inspct,own-child,NC,Northbrook,8949 Rock Hwy,1.0,85250.0,Mercedes,E400,1999.0,-0.5000000000000004,0.8660254037844384,1
626,303.0,50.0,IL,100/300,2000.0,836.11,5000000.0,464230,MALE,Masters,sales,not-in-family,SC,Springfield,9751 Tree St,2.0,72840.0,Dodge,Neon,2010.0,1.0,6.123233995736766e-17,1
627,228.0,40.0,IN,100/300,500.0,1450.98,0.0,478609,MALE,Associate,exec-managerial,husband,WV,Northbend,4702 Texas Drive,2.0,6050.0,Toyota,Camry,2010.0,1.0,6.123233995736766e-17,0
628,239.0,39.0,IN,250/500,2000.0,625.08,0.0,437156,FEMALE,JD,protective-serv,wife,SC,Riverwood,2757 4th Hwy,3.0,87890.0,BMW,X6,2014.0,-0.8660254037844385,-0.5000000000000004,1
629,330.0,47.0,IL,100/300,2000.0,1133.27,0.0,432218,FEMALE,High School,craft-repair,wife,NY,Northbrook,6678 Weaver Drive,2.0,60500.0,Ford,F150,1999.0,0.49999999999999994,-0.8660254037844387,0
630,128.0,35.0,IN,500/1000,500.0,1366.6,0.0,620493,FEMALE,MD,machine-op-inspct,other-relative,NY,Columbus,8667 Weaver Lane,1.0,88220.0,Chevrolet,Malibu,2008.0,-0.4999999999999997,-0.8660254037844388,1
631,147.0,37.0,OH,500/1000,1000.0,1439.9,6000000.0,475391,FEMALE,Associate,prof-specialty,husband,SC,Springfield,4931 Maple Drive,2.0,53680.0,Accura,MDX,2004.0,-0.8660254037844385,-0.5000000000000004,0
632,287.0,45.0,OH,500/1000,1000.0,1230.69,0.0,440720,MALE,Masters,transport-moving,not-in-family,VA,Springfield,3808 5th Ave,2.0,53800.0,Accura,MDX,2006.0,-0.4999999999999997,-0.8660254037844388,0
633,142.0,29.0,OH,100/300,2000.0,1307.68,0.0,606942,FEMALE,MD,craft-repair,husband,NY,Columbus,1725 Solo Lane,2.0,54360.0,Mercedes,E400,1995.0,0.49999999999999994,0.8660254037844387,0
634,162.0,35.0,IL,500/1000,2000.0,1124.69,0.0,446971,FEMALE,Masters,handlers-cleaners,husband,WV,Arlington,8097 Maple Lane,3.0,54340.0,Toyota,Camry,2001.0,0.49999999999999994,-0.8660254037844387,0
635,140.0,35.0,OH,100/300,1000.0,1520.78,0.0,470538,FEMALE,High School,craft-repair,wife,SC,Columbus,3320 5th Hwy,2.0,2860.0,Chevrolet,Tahoe,1997.0,1.0,6.123233995736766e-17,0
636,106.0,28.0,OH,100/300,2000.0,1609.11,0.0,601177,MALE,High School,craft-repair,own-child,WV,Hillsdale,9573 2nd Ave,1.0,5490.0,Saab,95,1999.0,0.49999999999999994,-0.8660254037844387,0
637,292.0,45.0,IL,500/1000,1000.0,1358.91,0.0,451470,MALE,Masters,craft-repair,unmarried,WV,Northbend,8336 1st Ridge,2.0,7370.0,Suburu,Impreza,1997.0,0.8660254037844386,0.5000000000000001,0
638,34.0,34.0,OH,500/1000,500.0,1295.87,0.0,438529,FEMALE,PhD,priv-house-serv,husband,NC,Columbus,3998 4th Hwy,0.0,50800.0,Audi,A3,1997.0,1.0,6.123233995736766e-17,0
639,290.0,48.0,IL,250/500,500.0,1161.03,5000000.0,469742,MALE,Associate,adm-clerical,not-in-family,VA,Northbrook,3966 Oak Hwy,1.0,41520.0,Nissan,Ultima,2014.0,0.8660254037844387,-0.4999999999999998,0
640,182.0,38.0,OH,500/1000,2000.0,1441.06,0.0,435534,FEMALE,Masters,armed-forces,husband,NY,Riverwood,7601 Andromedia Lane,3.0,89650.0,Dodge,RAM,2005.0,0.8660254037844387,-0.4999999999999998,1
641,362.0,55.0,OH,100/300,1000.0,1097.99,0.0,442239,FEMALE,JD,other-service,unmarried,NY,Hillsdale,5160 2nd Hwy,3.0,39690.0,Suburu,Legacy,1998.0,-2.4492935982947064e-16,1.0,0
642,143.0,32.0,IL,500/1000,1000.0,1464.42,0.0,468986,FEMALE,High School,exec-managerial,husband,SC,Springfield,3288 Tree Lane,0.0,62260.0,Saab,92x,1995.0,-0.4999999999999997,-0.8660254037844388,0
643,183.0,38.0,IL,250/500,500.0,1543.68,0.0,606988,FEMALE,Masters,prof-specialty,not-in-family,NC,Hillsdale,5874 1st Hwy,1.0,51920.0,Audi,A3,2001.0,1.2246467991473532e-16,-1.0,0
644,254.0,40.0,IL,250/500,500.0,1390.89,5000000.0,453719,MALE,College,armed-forces,wife,NY,Riverwood,6467 Best Ave,2.0,53460.0,Volkswagen,Jetta,2009.0,0.8660254037844387,-0.4999999999999998,0
645,249.0,43.0,OH,100/300,2000.0,1148.58,0.0,475524,FEMALE,MD,adm-clerical,not-in-family,SC,Arlington,6309 5th Ave,1.0,57100.0,Honda,CRV,2014.0,-1.0,-1.8369701987210297e-16,0
646,169.0,36.0,IN,250/500,500.0,1616.26,0.0,617804,MALE,High School,exec-managerial,unmarried,NY,Springfield,8212 Rock Ave,3.0,77440.0,Dodge,Neon,2004.0,-2.4492935982947064e-16,1.0,1
647,235.0,40.0,IL,500/1000,500.0,1398.94,0.0,613399,MALE,College,craft-repair,husband,NY,Riverwood,4107 MLK Ridge,2.0,68300.0,Suburu,Forrestor,2003.0,-0.8660254037844386,0.5000000000000001,0
648,112.0,32.0,OH,500/1000,1000.0,1238.92,0.0,453400,MALE,Associate,other-service,other-relative,NY,Arlington,4558 3rd Hwy,2.0,5060.0,Honda,CRV,2012.0,-2.4492935982947064e-16,1.0,0
649,16.0,32.0,IL,100/300,1000.0,968.46,0.0,615767,MALE,MD,tech-support,not-in-family,WV,Columbus,1762 Maple Hwy,2.0,59400.0,Dodge,RAM,1995.0,-0.4999999999999997,-0.8660254037844388,0
650,128.0,31.0,IL,100/300,500.0,1045.12,0.0,615311,FEMALE,High School,transport-moving,other-relative,NY,Springfield,5532 Francis Lane,2.0,69930.0,Ford,Escape,2013.0,-0.8660254037844385,-0.5000000000000004,0
651,103.0,27.0,IN,100/300,1000.0,1537.33,0.0,468470,FEMALE,College,handlers-cleaners,husband,NY,Springfield,6158 Sky Ridge,1.0,77700.0,Jeep,Wrangler,2008.0,-2.4492935982947064e-16,1.0,1
652,356.0,54.0,OH,500/1000,500.0,912.3,0.0,461383,MALE,College,prof-specialty,wife,SC,Northbend,9214 Elm Ridge,1.0,68750.0,Audi,A5,2007.0,0.8660254037844386,0.5000000000000001,0
653,109.0,29.0,OH,100/300,2000.0,1007.28,6000000.0,457727,FEMALE,High School,adm-clerical,husband,NY,Riverwood,1833 Solo Ave,3.0,91080.0,Jeep,Wrangler,1995.0,-0.8660254037844386,0.5000000000000001,1
654,2.0,20.0,IN,500/1000,1000.0,1189.98,4000000.0,613327,FEMALE,High School,craft-repair,other-relative,WV,Columbus,1953 Sky Lane,3.0,48360.0,Audi,A5,2000.0,1.0,6.123233995736766e-17,0
655,198.0,34.0,OH,250/500,1000.0,1576.41,0.0,614941,MALE,Associate,handlers-cleaners,other-relative,WV,Hillsdale,6834 1st Drive,1.0,95000.0,Ford,F150,2001.0,0.49999999999999994,-0.8660254037844387,1
656,107.0,32.0,OH,100/300,500.0,1172.82,4000000.0,440680,MALE,Associate,machine-op-inspct,other-relative,SC,Arlington,9562 4th Ridge,3.0,3900.0,Ford,F150,2010.0,0.49999999999999994,-0.8660254037844387,0
657,252.0,39.0,IL,500/1000,500.0,1312.22,9000000.0,609949,MALE,High School,transport-moving,other-relative,NC,Riverwood,4835 Britain Ridge,3.0,59400.0,Jeep,Grand Cherokee,2010.0,0.8660254037844386,0.5000000000000001,0
658,303.0,43.0,OH,500/1000,1000.0,671.01,7000000.0,479655,FEMALE,Associate,machine-op-inspct,other-relative,NC,Springfield,8548 Cherokee Ridge,0.0,60210.0,Nissan,Maxima,2013.0,0.49999999999999994,0.8660254037844387,0
659,101.0,32.0,IL,250/500,500.0,895.14,0.0,439964,MALE,JD,sales,other-relative,SC,Columbus,2352 MLK Drive,3.0,43600.0,Suburu,Legacy,2010.0,0.49999999999999994,0.8660254037844387,0
660,446.0,57.0,IN,100/300,2000.0,1373.21,0.0,478486,MALE,College,adm-clerical,unmarried,SC,Northbrook,9734 2nd Ridge,0.0,62800.0,Jeep,Wrangler,2012.0,-2.4492935982947064e-16,1.0,0
661,330.0,48.0,OH,250/500,1000.0,1625.65,0.0,466498,MALE,College,farming-fishing,husband,VA,Springfield,3122 Apache Drive,3.0,59500.0,Dodge,Neon,2006.0,1.2246467991473532e-16,-1.0,0
662,211.0,37.0,OH,250/500,2000.0,1295.63,4000000.0,430878,FEMALE,PhD,armed-forces,not-in-family,WV,Northbend,9816 Britain St,0.0,53460.0,Honda,CRV,2009.0,0.49999999999999994,0.8660254037844387,0
663,172.0,33.0,IL,100/300,1000.0,1459.96,6000000.0,600127,FEMALE,High School,adm-clerical,wife,NY,Northbend,8214 Flute St,1.0,41690.0,Saab,95,1999.0,0.8660254037844386,0.5000000000000001,0
664,316.0,46.0,OH,100/300,500.0,1219.94,7000000.0,431968,FEMALE,Masters,prof-specialty,wife,NY,Arlington,6259 Lincoln Hwy,1.0,63100.0,Accura,TL,2000.0,1.2246467991473532e-16,-1.0,0
665,435.0,60.0,OH,500/1000,500.0,1064.49,5000000.0,462804,MALE,Associate,priv-house-serv,other-relative,WV,Arlington,4492 Andromedia Ave,1.0,62880.0,Mercedes,E400,2007.0,-0.5000000000000004,0.8660254037844384,0
666,344.0,51.0,IL,100/300,1000.0,959.83,0.0,435809,FEMALE,Masters,sales,not-in-family,NY,Northbend,6179 3rd Ridge,2.0,75400.0,BMW,X6,2006.0,1.2246467991473532e-16,-1.0,1
667,204.0,40.0,OH,250/500,2000.0,1767.02,0.0,453193,MALE,JD,machine-op-inspct,husband,SC,Arlington,3799 Embaracadero Drive,1.0,46200.0,Audi,A5,1997.0,-0.8660254037844385,-0.5000000000000004,0
668,278.0,47.0,IN,500/1000,500.0,1285.01,0.0,459630,MALE,Masters,machine-op-inspct,not-in-family,VA,Hillsdale,5071 1st Lane,2.0,58500.0,Toyota,Camry,2010.0,0.8660254037844387,-0.4999999999999998,0
669,434.0,57.0,OH,500/1000,2000.0,1422.95,0.0,608982,MALE,JD,transport-moving,husband,SC,Columbus,6574 4th Drive,3.0,66240.0,Nissan,Maxima,2003.0,1.2246467991473532e-16,-1.0,0
670,209.0,36.0,IN,100/300,2000.0,1223.39,0.0,452218,FEMALE,MD,craft-repair,wife,PA,Hillsdale,2711 Britain Ave,3.0,65440.0,Jeep,Wrangler,2014.0,0.49999999999999994,0.8660254037844387,0
671,250.0,43.0,IL,500/1000,2000.0,1539.06,0.0,434150,MALE,Masters,sales,other-relative,SC,Hillsdale,4214 MLK Ridge,3.0,64200.0,Ford,F150,2002.0,1.0,6.123233995736766e-17,0
672,61.0,25.0,IN,100/300,2000.0,988.06,0.0,460579,FEMALE,Masters,other-service,not-in-family,WV,Northbend,7976 Britain Drive,0.0,32320.0,Dodge,RAM,2000.0,0.49999999999999994,0.8660254037844387,0
673,80.0,28.0,IL,500/1000,1000.0,1740.57,0.0,442142,FEMALE,College,farming-fishing,wife,SC,Northbend,4995 Weaver Ridge,1.0,33480.0,Dodge,Neon,2011.0,-2.4492935982947064e-16,1.0,0
674,25.0,38.0,OH,250/500,1000.0,1540.91,7000000.0,608807,MALE,College,adm-clerical,wife,VA,Northbend,1515 Embaracadero St,1.0,4320.0,Toyota,Corolla,1995.0,-2.4492935982947064e-16,1.0,0
675,4.0,29.0,IL,250/500,500.0,1381.88,5000000.0,433153,MALE,High School,tech-support,other-relative,SC,Hillsdale,2968 Andromedia Ave,2.0,4200.0,Jeep,Wrangler,2008.0,0.49999999999999994,-0.8660254037844387,0
676,32.0,29.0,OH,100/300,500.0,1446.98,0.0,436560,MALE,MD,adm-clerical,own-child,NY,Arlington,9236 2nd Hwy,0.0,57970.0,Saab,93,2006.0,-0.8660254037844385,-0.5000000000000004,0
677,125.0,31.0,IN,500/1000,500.0,1220.86,0.0,436784,MALE,JD,other-service,husband,NY,Arlington,9639 Britain Ridge,2.0,4320.0,Saab,93,2003.0,-2.4492935982947064e-16,1.0,0
678,276.0,45.0,IL,500/1000,500.0,948.1,0.0,430621,FEMALE,High School,machine-op-inspct,wife,SC,Columbus,9422 Washington Ridge,2.0,69300.0,Ford,Escape,2010.0,1.0,6.123233995736766e-17,0
679,148.0,30.0,OH,100/300,500.0,1471.24,0.0,601574,FEMALE,Masters,farming-fishing,own-child,NC,Riverwood,1213 4th Lane,2.0,32480.0,Dodge,Neon,1997.0,0.8660254037844387,-0.4999999999999998,0
680,222.0,38.0,IN,100/300,2000.0,1157.97,0.0,433853,MALE,MD,machine-op-inspct,not-in-family,NY,Hillsdale,3872 5th Drive,2.0,60480.0,Accura,TL,2001.0,1.2246467991473532e-16,-1.0,0
681,32.0,38.0,IL,250/500,2000.0,566.11,5000000.0,453164,MALE,Associate,armed-forces,unmarried,NC,Springfield,9397 5th Hwy,0.0,2640.0,Honda,CRV,2015.0,0.8660254037844387,-0.4999999999999998,0
682,78.0,27.0,OH,500/1000,500.0,1060.88,0.0,613931,MALE,JD,other-service,other-relative,SC,Northbend,8876 1st St,3.0,6050.0,Volkswagen,Passat,2009.0,0.8660254037844386,0.5000000000000001,0
683,238.0,43.0,OH,250/500,1000.0,1524.45,4000000.0,607458,MALE,High School,handlers-cleaners,wife,NC,Hillsdale,3397 5th Ave,0.0,42700.0,Saab,92x,1995.0,0.49999999999999994,-0.8660254037844387,0
684,313.0,47.0,IN,250/500,1000.0,1556.17,0.0,463835,MALE,College,prof-specialty,wife,SC,Hillsdale,3263 Pine Ridge,3.0,40260.0,Accura,MDX,1996.0,0.8660254037844387,-0.4999999999999998,0
685,334.0,50.0,OH,500/1000,500.0,1216.24,0.0,613945,MALE,Masters,priv-house-serv,wife,NY,Columbus,8639 5th Hwy,0.0,50000.0,Chevrolet,Silverado,2008.0,-0.5000000000000004,0.8660254037844384,0
686,190.0,35.0,IN,250/500,500.0,1484.72,5000000.0,432699,FEMALE,High School,tech-support,husband,NY,Riverwood,5743 4th Ridge,1.0,3840.0,Saab,92x,1998.0,-0.5000000000000004,0.8660254037844384,0
687,194.0,41.0,IL,250/500,500.0,1203.81,0.0,613119,MALE,JD,transport-moving,not-in-family,WV,Springfield,3555 Francis Ridge,2.0,95900.0,Saab,95,1999.0,0.8660254037844386,0.5000000000000001,1
688,290.0,47.0,IN,250/500,1000.0,1393.34,0.0,472922,MALE,High School,exec-managerial,other-relative,WV,Northbend,4939 Oak Lane,3.0,56160.0,Audi,A5,2002.0,-0.4999999999999997,-0.8660254037844388,0
689,26.0,42.0,OH,100/300,1000.0,1484.48,0.0,613849,MALE,PhD,armed-forces,not-in-family,SC,Riverwood,3100 Best St,3.0,63030.0,Saab,92x,1996.0,-1.0,-1.8369701987210297e-16,0
690,254.0,41.0,IL,250/500,500.0,1581.27,5000000.0,603827,FEMALE,PhD,handlers-cleaners,own-child,NY,Riverwood,3029 5th Ave,2.0,63470.0,BMW,X6,1999.0,-2.4492935982947064e-16,1.0,0
691,199.0,38.0,IL,250/500,1000.0,1281.25,0.0,467780,FEMALE,High School,tech-support,other-relative,WV,Columbus,8941 Solo Ridge,2.0,44440.0,BMW,X6,2007.0,-1.0,-1.8369701987210297e-16,0
692,137.0,35.0,IN,250/500,500.0,1667.83,0.0,460586,MALE,JD,prof-specialty,husband,WV,Northbrook,4447 Francis Hwy,1.0,6600.0,Jeep,Grand Cherokee,2005.0,1.0,6.123233995736766e-17,0
693,134.0,36.0,OH,250/500,1000.0,1497.41,0.0,613842,MALE,PhD,machine-op-inspct,husband,WV,Northbrook,7701 Tree St,0.0,77200.0,Ford,Escape,1996.0,-0.4999999999999997,-0.8660254037844388,1
694,73.0,30.0,OH,100/300,500.0,803.36,0.0,435371,FEMALE,High School,protective-serv,husband,WV,Springfield,4653 Pine St,0.0,57000.0,Audi,A3,2013.0,0.49999999999999994,-0.8660254037844387,0
695,289.0,45.0,OH,250/500,2000.0,1221.41,0.0,466289,FEMALE,Masters,farming-fishing,wife,WV,Riverwood,8742 4th St,1.0,2700.0,Honda,Accord,2006.0,-0.8660254037844386,0.5000000000000001,0
696,176.0,36.0,OH,250/500,500.0,1865.83,5000000.0,436173,MALE,College,transport-moving,unmarried,WV,Hillsdale,7316 Texas Ave,1.0,47300.0,Volkswagen,Jetta,2006.0,1.0,6.123233995736766e-17,0
697,145.0,37.0,OH,250/500,2000.0,1434.27,0.0,457234,FEMALE,Associate,tech-support,unmarried,VA,Arlington,2950 MLK Ave,3.0,55110.0,Nissan,Maxima,2002.0,-2.4492935982947064e-16,1.0,0
698,164.0,31.0,IN,500/1000,500.0,1114.68,0.0,474758,FEMALE,Associate,other-service,husband,SC,Springfield,8233 Tree Drive,0.0,4320.0,Mercedes,E400,2002.0,0.49999999999999994,0.8660254037844387,0
699,186.0,38.0,OH,250/500,2000.0,1218.56,0.0,477373,FEMALE,Masters,transport-moving,husband,VA,Arlington,4642 Rock Ridge,2.0,68760.0,Saab,95,1998.0,0.8660254037844387,-0.4999999999999998,0
700,85.0,31.0,IL,250/500,2000.0,1234.69,9000000.0,613471,FEMALE,MD,tech-support,husband,WV,Arlington,7733 Britain Lane,1.0,74400.0,BMW,M5,2003.0,1.0,6.123233995736766e-17,1
701,162.0,33.0,OH,250/500,500.0,964.92,0.0,601581,FEMALE,Associate,exec-managerial,other-relative,NY,Hillsdale,2753 Cherokee Ave,1.0,35300.0,Mercedes,E400,1996.0,0.49999999999999994,0.8660254037844387,0
702,396.0,57.0,IL,500/1000,500.0,1351.72,0.0,612102,MALE,High School,tech-support,wife,NY,Springfield,3995 Lincoln Hwy,3.0,2640.0,Volkswagen,Passat,2000.0,-0.8660254037844386,0.5000000000000001,0
703,270.0,41.0,IL,250/500,1000.0,817.28,0.0,460263,MALE,High School,sales,unmarried,SC,Columbus,4095 MLK St,1.0,60190.0,Mercedes,ML350,2014.0,1.2246467991473532e-16,-1.0,0
704,168.0,39.0,IL,500/1000,1000.0,1389.59,0.0,479134,FEMALE,Masters,machine-op-inspct,own-child,NY,Northbend,5782 Rock Drive,3.0,41580.0,Chevrolet,Malibu,2015.0,1.2246467991473532e-16,-1.0,0
705,274.0,45.0,IN,250/500,1000.0,1353.53,0.0,451467,FEMALE,JD,tech-support,unmarried,NY,Columbus,2900 Sky Drive,0.0,58500.0,Accura,MDX,1995.0,0.49999999999999994,-0.8660254037844387,0
706,263.0,43.0,IN,500/1000,1000.0,1294.04,0.0,602670,FEMALE,Masters,handlers-cleaners,not-in-family,SC,Riverwood,1515 Pine Lane,3.0,79320.0,Nissan,Ultima,1997.0,-0.4999999999999997,-0.8660254037844388,1
707,152.0,33.0,OH,100/300,1000.0,840.81,0.0,613607,FEMALE,High School,farming-fishing,husband,NY,Arlington,4876 Washington Drive,2.0,82610.0,Ford,Escape,2002.0,0.49999999999999994,-0.8660254037844387,1
708,46.0,41.0,OH,100/300,2000.0,998.19,0.0,611556,FEMALE,MD,priv-house-serv,husband,SC,Hillsdale,5779 2nd Lane,3.0,78600.0,Dodge,RAM,2004.0,-0.5000000000000004,0.8660254037844384,1
709,276.0,46.0,OH,100/300,2000.0,1090.32,0.0,435518,MALE,College,handlers-cleaners,husband,SC,Columbus,6706 Francis Drive,2.0,51390.0,Volkswagen,Jetta,2007.0,-0.4999999999999997,-0.8660254037844388,0
710,234.0,44.0,IN,500/1000,500.0,1780.67,0.0,465942,MALE,Associate,other-service,other-relative,NC,Springfield,6384 5th Ridge,0.0,70200.0,Ford,F150,2012.0,1.2246467991473532e-16,-1.0,0
711,64.0,30.0,IL,250/500,2000.0,1681.01,0.0,446174,MALE,JD,protective-serv,own-child,SC,Riverwood,3006 Lincoln Ridge,1.0,4900.0,Jeep,Wrangler,2015.0,-1.0,-1.8369701987210297e-16,0
712,456.0,62.0,OH,250/500,1000.0,1395.77,0.0,611651,FEMALE,MD,protective-serv,own-child,PA,Hillsdale,5352 Lincoln Drive,3.0,66480.0,Saab,92x,2012.0,1.2246467991473532e-16,-1.0,0
713,58.0,23.0,OH,500/1000,2000.0,1471.44,5000000.0,446657,MALE,High School,transport-moving,own-child,NC,Riverwood,6110 Rock Ridge,1.0,50380.0,Chevrolet,Tahoe,2007.0,0.49999999999999994,-0.8660254037844387,0
714,475.0,61.0,IL,500/1000,500.0,1265.72,0.0,612506,FEMALE,Masters,handlers-cleaners,wife,SC,Columbus,7797 Tree Ridge,2.0,64350.0,Mercedes,E400,1998.0,-0.8660254037844385,-0.5000000000000004,0
715,96.0,29.0,IN,250/500,1000.0,1274.7,5000000.0,618493,MALE,College,prof-specialty,other-relative,NC,Springfield,4910 1st Lane,3.0,55400.0,Chevrolet,Silverado,2004.0,-2.4492935982947064e-16,1.0,0
716,99.0,28.0,OH,100/300,500.0,1330.39,0.0,612664,MALE,MD,prof-specialty,wife,NY,Columbus,8766 Lincoln Lane,2.0,49900.0,Dodge,Neon,1998.0,-0.4999999999999997,-0.8660254037844388,0
717,38.0,28.0,OH,500/1000,500.0,1122.95,4000000.0,473653,MALE,Masters,priv-house-serv,other-relative,WV,Northbrook,6399 Oak Drive,3.0,74880.0,Accura,TL,2000.0,-0.8660254037844385,-0.5000000000000004,1
718,259.0,44.0,OH,250/500,2000.0,1655.79,0.0,454529,FEMALE,Masters,exec-managerial,husband,NY,Northbend,3127 Flute St,0.0,105820.0,Audi,A3,2002.0,0.8660254037844387,-0.4999999999999998,1
719,241.0,43.0,IN,250/500,1000.0,935.77,0.0,437422,MALE,Associate,prof-specialty,own-child,PA,Northbend,8920 Best Ave,0.0,7150.0,Volkswagen,Jetta,2003.0,-2.4492935982947064e-16,1.0,0
720,437.0,58.0,IN,500/1000,2000.0,1192.04,0.0,619470,MALE,Associate,craft-repair,own-child,SC,Northbrook,7314 Tree Drive,0.0,55800.0,Dodge,RAM,2004.0,-0.8660254037844385,-0.5000000000000004,0
721,130.0,34.0,OH,100/300,500.0,990.11,0.0,442666,MALE,Masters,sales,other-relative,NY,Riverwood,8872 Oak Ridge,3.0,5830.0,Dodge,RAM,2015.0,1.0,6.123233995736766e-17,0
722,269.0,41.0,OH,100/300,2000.0,1422.21,0.0,620507,FEMALE,Associate,handlers-cleaners,unmarried,WV,Riverwood,5022 1st St,1.0,85900.0,Suburu,Forrestor,2005.0,-0.4999999999999997,-0.8660254037844388,1
723,103.0,29.0,OH,500/1000,500.0,914.85,0.0,614867,MALE,Associate,prof-specialty,other-relative,OH,Columbus,3423 Francis Ave,3.0,7110.0,Accura,MDX,2005.0,-0.8660254037844385,-0.5000000000000004,0
724,284.0,43.0,IL,250/500,500.0,1123.84,0.0,609898,MALE,PhD,prof-specialty,other-relative,WV,Columbus,9529 4th Drive,0.0,36960.0,Chevrolet,Tahoe,2007.0,0.49999999999999994,0.8660254037844387,0
725,189.0,39.0,OH,250/500,2000.0,838.02,0.0,450702,FEMALE,College,tech-support,own-child,VA,Northbrook,1818 Tree St,0.0,64400.0,Dodge,Neon,1997.0,-1.0,-1.8369701987210297e-16,0
726,267.0,43.0,OH,250/500,500.0,1300.68,0.0,600418,MALE,PhD,adm-clerical,unmarried,NC,Northbend,4431 Rock St,3.0,1920.0,Chevrolet,Tahoe,2011.0,0.8660254037844386,0.5000000000000001,0
727,39.0,22.0,IN,500/1000,500.0,1173.21,0.0,431202,MALE,JD,farming-fishing,not-in-family,SC,Northbend,4782 Sky Lane,1.0,86130.0,Suburu,Legacy,2009.0,0.49999999999999994,0.8660254037844387,1
728,140.0,32.0,IL,250/500,1000.0,985.97,5000000.0,457793,FEMALE,College,protective-serv,other-relative,VA,Northbrook,7112 Weaver Ave,3.0,82170.0,Chevrolet,Silverado,1995.0,-0.8660254037844386,0.5000000000000001,1
729,243.0,41.0,IN,100/300,1000.0,1129.23,0.0,470190,FEMALE,College,farming-fishing,own-child,WV,Hillsdale,4020 Best Drive,0.0,50300.0,Suburu,Legacy,1999.0,0.8660254037844387,-0.4999999999999998,0
730,116.0,31.0,IN,250/500,500.0,1194.83,0.0,603733,FEMALE,MD,prof-specialty,husband,SC,Riverwood,2037 5th Drive,0.0,44200.0,Suburu,Forrestor,1997.0,-0.5000000000000004,0.8660254037844384,0
731,219.0,43.0,IN,100/300,1000.0,1114.29,0.0,465136,FEMALE,High School,transport-moving,other-relative,VA,Northbrook,4699 Texas Ridge,2.0,66660.0,Toyota,Highlander,2006.0,1.2246467991473532e-16,-1.0,0
732,96.0,26.0,OH,250/500,2000.0,1509.04,0.0,611723,FEMALE,Associate,prof-specialty,husband,SC,Riverwood,1832 Elm Hwy,3.0,78320.0,Saab,92x,2007.0,-0.8660254037844386,0.5000000000000001,1
